time,F_hydro_N,F_drag_N,F_total_N,M_overturn_Nm,H_net_m,H_wet_m,v_m_per_s,lever_hydro_m,lever_drag_m
18600.0,0.0,1703.0249999999996,1703.0249999999996,51.090749999999986,0.0,0.06,2.175,0.0,0.03
18660.0,0.0,1634.9235749999998,1634.9235749999998,47.41278367499999,0.0,0.057999999999999996,2.1675,0.0,0.028999999999999998
18720.0,0.0,1567.6416000000002,1567.6416000000002,43.893964800000006,0.0,0.056,2.16,0.0,0.028
18780.0,0.0,1501.1750249999998,1501.1750249999998,40.531725675,0.0,0.054,2.1525,0.0,0.027
18840.0,0.0,1435.5198,1435.5198,37.323514800000005,0.0,0.052000000000000005,2.145,0.0,0.026000000000000002
18900.0,0.0,1370.6718750000002,1370.6718750000002,34.266796875000004,0.0,0.05,2.1375,0.0,0.025
18960.0,0.0,1361.0700000000002,1361.0700000000002,34.02675000000001,0.0,0.05,2.13,0.0,0.025
19020.0,0.0,1351.5018750000004,1351.5018750000004,33.78754687500001,0.0,0.05,2.1225,0.0,0.025
19080.0,0.0,1341.9675000000007,1341.9675000000007,33.549187500000016,0.0,0.05,2.115,0.0,0.025
19140.0,0.0,1332.466875,1332.466875,33.311671875,0.0,0.05,2.1075,0.0,0.025
19200.0,0.0,1323.0000000000002,1323.0000000000002,33.07500000000001,0.0,0.05,2.1,0.0,0.025
19260.0,0.0,1261.0241999999998,1261.0241999999998,30.264580799999997,0.0,0.048,2.0925,0.0,0.024
19320.0,0.0,1199.8341,1199.8341,27.5961843,0.0,0.046,2.085,0.0,0.023
19380.0,0.0,1139.4256500000004,1139.4256500000004,25.067364300000012,0.0,0.044000000000000004,2.0775,0.0,0.022000000000000002
19440.0,0.0,1079.7948,1079.7948,22.675690799999998,0.0,0.042,2.07,0.0,0.021
19500.0,0.0,1020.9375,1020.9375,20.41875,0.0,0.04,2.0625,0.0,0.02
19560.0,0.0,1013.5260000000001,1013.5260000000001,20.27052,0.0,0.04,2.055,0.0,0.02
19620.0,0.0,1006.1414999999998,1006.1414999999998,20.122829999999997,0.0,0.04,2.0475,0.0,0.02
19680.0,0.0,998.7840000000001,998.7840000000001,19.975680000000004,0.0,0.04,2.04,0.0,0.02
19740.0,0.0,991.4535000000003,991.4535000000003,19.829070000000005,0.0,0.04,2.0325,0.0,0.02
19800.0,0.0,984.15,984.15,19.683,0.0,0.04,2.025,0.0,0.02
19860.0,0.0,928.0298250000001,928.0298250000001,17.632566675,0.0,0.038,2.0175,0.0,0.019
19920.0,0.0,872.6615999999997,872.6615999999997,15.707908799999993,0.0,0.036,2.01,0.0,0.018
19980.0,0.0,818.041275,818.041275,13.906701675000003,0.0,0.034,2.0025,0.0,0.017
20040.0,0.0,764.1648000000001,764.1648000000001,12.226636800000001,0.0,0.032,1.995,0.0,0.016
20100.0,0.0,711.0281249999999,711.0281249999999,10.665421874999998,0.0,0.03,1.9875,0.0,0.015
20160.0,0.0,705.672,705.672,10.58508,0.0,0.03,1.98,0.0,0.015
20220.0,0.0,700.336125,700.336125,10.505041875,0.0,0.03,1.9725000000000001,0.0,0.015
20280.0,0.0,695.0204999999999,695.0204999999999,10.425307499999997,0.0,0.03,1.9649999999999999,0.0,0.015
20340.0,0.0,689.7251249999999,689.7251249999999,10.345876874999998,0.0,0.03,1.9575,0.0,0.015
20400.0,0.0,684.4499999999999,684.4499999999999,10.266749999999998,0.0,0.03,1.95,0.0,0.015
20460.0,0.0,679.195125,679.195125,10.187926874999999,0.0,0.03,1.9425,0.0,0.015
20520.0,0.0,673.9605,673.9605,10.1094075,0.0,0.03,1.935,0.0,0.015
20580.0,0.0,668.746125,668.746125,10.031191875,0.0,0.03,1.9275,0.0,0.015
20640.0,0.0,663.552,663.552,9.95328,0.0,0.03,1.92,0.0,0.015
20700.0,0.0,658.3781250000001,658.3781250000001,9.875671875,0.0,0.03,1.9125,0.0,0.015
20760.0,0.0,609.6762000000001,609.6762000000001,8.535466800000002,0.0,0.028,1.905,0.0,0.014
20820.0,0.0,561.678975,561.678975,7.301826675,0.0,0.026,1.8975,0.0,0.013
20880.0,0.0,514.3824000000001,514.3824000000001,6.172588800000001,0.0,0.024,1.8900000000000001,0.0,0.012
20940.0,0.0,467.78242500000005,467.78242500000005,5.145606675,0.0,0.022,1.8825,0.0,0.011
21000.0,0.0,421.875,421.875,4.21875,0.0,0.02,1.875,0.0,0.01
21060.0,0.0,418.50675,418.50675,4.185067500000001,0.0,0.02,1.8675,0.0,0.01
21120.0,0.0,415.15199999999993,415.15199999999993,4.15152,0.0,0.02,1.8599999999999999,0.0,0.01
21180.0,0.0,411.81075000000004,411.81075000000004,4.118107500000001,0.0,0.02,1.8525,0.0,0.01
21240.0,0.0,408.48299999999995,408.48299999999995,4.084829999999999,0.0,0.02,1.845,0.0,0.01
21300.0,0.0,405.16874999999993,405.16874999999993,4.051687499999999,0.0,0.02,1.8375,0.0,0.01
21360.0,0.0,401.86800000000005,401.86800000000005,4.018680000000001,0.0,0.02,1.83,0.0,0.01
21420.0,0.0,398.58074999999997,398.58074999999997,3.9858075,0.0,0.02,1.8225,0.0,0.01
21480.0,0.0,395.30699999999996,395.30699999999996,3.95307,0.0,0.02,1.815,0.0,0.01
21540.0,0.0,392.04675000000003,392.04675000000003,3.9204675000000004,0.0,0.02,1.8075,0.0,0.01
21600.0,0.0,388.8,388.8,3.8880000000000003,0.0,0.02,1.8,0.0,0.01
21660.0,0.0,385.56674999999996,385.56674999999996,3.8556674999999996,0.0,0.02,1.7925,0.0,0.01
21720.0,0.0,382.34700000000004,382.34700000000004,3.8234700000000004,0.0,0.02,1.7850000000000001,0.0,0.01
21780.0,0.0,379.1407499999999,379.1407499999999,3.791407499999999,0.0,0.02,1.7774999999999999,0.0,0.01
21840.0,0.0,375.948,375.948,3.75948,0.0,0.02,1.77,0.0,0.01
21900.0,0.0,372.76875,372.76875,3.7276875,0.0,0.02,1.7625,0.0,0.01
21960.0,0.0,332.6427,332.6427,2.9937843,0.0,0.018000000000000002,1.755,0.0,0.009000000000000001
22020.0,0.0,293.16060000000004,293.16060000000004,2.3452848000000004,0.0,0.016,1.7475,0.0,0.008
22080.0,0.0,254.3184,254.3184,1.7802288,0.0,0.014,1.74,0.0,0.007
22140.0,0.0,216.11205,216.11205,1.2966723,0.0,0.012,1.7325,0.0,0.006
22200.0,0.0,178.53750000000002,178.53750000000002,0.8926875000000001,0.0,0.01,1.725,0.0,0.005
22260.0,0.0,176.988375,176.988375,0.884941875,0.0,0.01,1.7175,0.0,0.005
22320.0,0.0,175.446,175.446,0.87723,0.0,0.01,1.71,0.0,0.005
22380.0,0.0,173.91037500000002,173.91037500000002,0.8695518750000001,0.0,0.01,1.7025000000000001,0.0,0.005
22440.0,0.0,172.3815,172.3815,0.8619074999999999,0.0,0.01,1.695,0.0,0.005
22500.0,0.0,170.859375,170.859375,0.8542968750000001,0.0,0.01,1.6875,0.0,0.005
22560.0,0.0,169.34399999999997,169.34399999999997,0.8467199999999998,0.0,0.01,1.68,0.0,0.005
22620.0,0.0,167.835375,167.835375,0.839176875,0.0,0.01,1.6724999999999999,0.0,0.005
22680.0,0.0,166.33350000000002,166.33350000000002,0.8316675000000001,0.0,0.01,1.665,0.0,0.005
22740.0,0.0,164.83837499999998,164.83837499999998,0.8241918749999999,0.0,0.01,1.6575,0.0,0.005
22800.0,0.0,163.34999999999997,163.34999999999997,0.8167499999999999,0.0,0.01,1.65,0.0,0.005
22860.0,0.0,161.868375,161.868375,0.809341875,0.0,0.01,1.6425,0.0,0.005
22920.0,0.0,160.3935,160.3935,0.8019674999999999,0.0,0.01,1.635,0.0,0.005
22980.0,0.0,158.925375,158.925375,0.7946268750000001,0.0,0.01,1.6275,0.0,0.005
23040.0,0.0,157.46400000000003,157.46400000000003,0.7873200000000001,0.0,0.01,1.62,0.0,0.005
23100.0,0.0,156.009375,156.009375,0.780046875,0.0,0.01,1.6125,0.0,0.005
23160.0,0.0,154.5615,154.5615,0.7728075,0.0,0.01,1.605,0.0,0.005
23220.0,0.0,153.12037500000002,153.12037500000002,0.7656018750000001,0.0,0.01,1.5975000000000001,0.0,0.005
23280.0,0.0,151.68599999999995,151.68599999999995,0.7584299999999997,0.0,0.01,1.5899999999999999,0.0,0.005
23340.0,0.0,150.258375,150.258375,0.751291875,0.0,0.01,1.5825,0.0,0.005
23400.0,0.0,148.8375,148.8375,0.7441875,0.0,0.01,1.575,0.0,0.005
23460.0,0.0,147.42337499999996,147.42337499999996,0.7371168749999998,0.0,0.01,1.5675,0.0,0.005
23520.0,0.0,146.01600000000002,146.01600000000002,0.7300800000000001,0.0,0.01,1.56,0.0,0.005
23580.0,0.0,144.615375,144.615375,0.7230768750000001,0.0,0.01,1.5525,0.0,0.005
23640.0,0.0,143.2215,143.2215,0.7161075,0.0,0.01,1.545,0.0,0.005
23700.0,0.0,141.83437500000002,141.83437500000002,0.7091718750000001,0.0,0.01,1.5375,0.0,0.005
23760.0,0.0,140.454,140.454,0.7022700000000001,0.0,0.01,1.53,0.0,0.005
23820.0,0.0,139.08037499999998,139.08037499999998,0.6954018749999998,0.0,0.01,1.5225,0.0,0.005
23880.0,0.0,137.7135,137.7135,0.6885675000000001,0.0,0.01,1.5150000000000001,0.0,0.005
23940.0,0.0,136.353375,136.353375,0.681766875,0.0,0.01,1.5075,0.0,0.005
24000.0,0.0,135.0,135.0,0.675,0.0,0.01,1.5,0.0,0.005
24060.0,0.0,134.37073499999997,134.37073499999997,0.6718536749999998,0.0,0.01,1.4965,0.0,0.005
24120.0,0.0,133.74294000000003,133.74294000000003,0.6687147000000002,0.0,0.01,1.493,0.0,0.005
24180.0,0.0,133.116615,133.116615,0.665583075,0.0,0.01,1.4895,0.0,0.005
24240.0,0.0,132.49176,132.49176,0.6624588,0.0,0.01,1.486,0.0,0.005
24300.0,0.0,131.868375,131.868375,0.659341875,0.0,0.01,1.4825,0.0,0.005
24360.0,0.0,131.24646,131.24646,0.6562323000000001,0.0,0.01,1.479,0.0,0.005
24420.0,0.0,130.626015,130.626015,0.653130075,0.0,0.01,1.4755,0.0,0.005
24480.0,0.0,130.00703999999996,130.00703999999996,0.6500351999999998,0.0,0.01,1.472,0.0,0.005
24540.0,0.0,129.389535,129.389535,0.6469476749999999,0.0,0.01,1.4685,0.0,0.005
24600.0,0.0,128.7735,128.7735,0.6438675,0.0,0.01,1.465,0.0,0.005
24660.0,0.0,128.15893499999999,128.15893499999999,0.640794675,0.0,0.01,1.4615,0.0,0.005
24720.0,0.0,127.54583999999997,127.54583999999997,0.6377291999999999,0.0,0.01,1.458,0.0,0.005
24780.0,0.0,126.93421499999998,126.93421499999998,0.6346710749999999,0.0,0.01,1.4545,0.0,0.005
24840.0,0.0,126.32406000000002,126.32406000000002,0.6316203000000001,0.0,0.01,1.451,0.0,0.005
24900.0,0.0,125.715375,125.715375,0.628576875,0.0,0.01,1.4475,0.0,0.005
24960.0,0.0,325.28121600000003,325.28121600000003,4.228655808000001,0.0,0.026000000000000002,1.444,0.0,0.013000000000000001
25020.0,0.0,522.9101430000001,522.9101430000001,10.981113003000003,0.0,0.042,1.4405,0.0,0.021
25080.0,0.0,718.6092120000001,718.6092120000001,20.839667148000004,0.0,0.058,1.437,0.0,0.029
25140.0,0.0,912.3854789999999,912.3854789999999,33.758262722999994,0.0,0.074,1.4335,0.0,0.037
25200.0,0.0,1104.2459999999999,1104.2459999999999,49.69106999999999,0.0,0.09,1.43,0.0,0.045
25260.0,0.0,1123.266042,1123.266042,51.670237932,0.0,0.092,1.4264999999999999,0.0,0.046
25320.0,0.0,1142.059956,1142.059956,53.676817932000006,0.0,0.094,1.423,0.0,0.047
25380.0,0.0,1160.628624,1160.628624,55.710173952,0.0,0.096,1.4195,0.0,0.048
25440.0,0.0,1178.9729280000001,1178.9729280000001,57.76967347200001,0.0,0.098,1.416,0.0,0.049
25500.0,0.0,1197.0937500000002,1197.0937500000002,59.85468750000001,0.0,0.1,1.4125,0.0,0.05
25560.0,0.0,1167.3452280000004,1167.3452280000004,57.19991617200002,0.0,0.098,1.409,0.0,0.049
25620.0,0.0,1137.8478240000002,1137.8478240000002,54.61669555200001,0.0,0.096,1.4055,0.0,0.048
25680.0,0.0,1108.6006559999998,1108.6006559999998,52.10423083199999,0.0,0.094,1.402,0.0,0.047
25740.0,0.0,1079.6028420000002,1079.6028420000002,49.66173073200001,0.0,0.092,1.3985,0.0,0.046
25800.0,0.0,1050.8535000000002,1050.8535000000002,47.288407500000005,0.0,0.09,1.395,0.0,0.045
25860.0,0.0,1022.3517479999999,1022.3517479999999,44.98347691199999,0.0,0.088,1.3915,0.0,0.044
25920.0,0.0,994.0967039999999,994.0967039999999,42.746158271999995,0.0,0.086,1.388,0.0,0.043
25980.0,0.0,966.0874860000001,966.0874860000001,40.575674412000005,0.0,0.084,1.3845,0.0,0.042
26040.0,0.0,938.323212,938.323212,38.471251692,0.0,0.082,1.381,0.0,0.041
26100.0,0.0,910.8029999999999,910.8029999999999,36.43212,0.0,0.08,1.3775,0.0,0.04
26160.0,0.0,883.5259679999998,883.5259679999998,34.45751275199999,0.0,0.078,1.3739999999999999,0.0,0.039
26220.0,0.0,856.491234,856.491234,32.546666892,0.0,0.076,1.3705,0.0,0.038
26280.0,0.0,829.6979160000002,829.6979160000002,30.69882289200001,0.0,0.07400000000000001,1.367,0.0,0.037000000000000005
26340.0,0.0,803.145132,803.145132,28.913224752,0.0,0.07200000000000001,1.3635,0.0,0.036000000000000004
26400.0,0.0,776.832,776.832,27.189120000000003,0.0,0.07,1.3599999999999999,0.0,0.035
26460.0,0.0,772.8387450000001,772.8387450000001,27.049356075000006,0.0,0.07,1.3565,0.0,0.035
26520.0,0.0,768.8557800000001,768.8557800000001,26.909952300000008,0.0,0.07,1.353,0.0,0.035
26580.0,0.0,764.883105,764.883105,26.770908675,0.0,0.07,1.3495,0.0,0.035
26640.0,0.0,760.92072,760.92072,26.6322252,0.0,0.07,1.3459999999999999,0.0,0.035
26700.0,0.0,756.9686250000001,756.9686250000001,26.493901875000006,0.0,0.07,1.3425,0.0,0.035
26760.0,0.0,753.02682,753.02682,26.355938700000003,0.0,0.07,1.339,0.0,0.035
26820.0,0.0,749.0953049999999,749.0953049999999,26.218335675,0.0,0.07,1.3355,0.0,0.035
26880.0,0.0,745.1740799999999,745.1740799999999,26.081092799999997,0.0,0.07,1.3319999999999999,0.0,0.035
26940.0,0.0,741.2631450000001,741.2631450000001,25.944210075000008,0.0,0.07,1.3285,0.0,0.035
27000.0,0.0,737.3625000000001,737.3625000000001,25.807687500000004,0.0,0.07,1.325,0.0,0.035
27060.0,0.0,712.5157979999999,712.5157979999999,24.225537132,0.0,0.068,1.3215,0.0,0.034
27120.0,0.0,687.901104,687.901104,22.700736432000003,0.0,0.066,1.318,0.0,0.033
27180.0,0.0,663.5175360000001,663.5175360000001,21.232561152000002,0.0,0.064,1.3145,0.0,0.032
27240.0,0.0,639.364212,639.364212,19.820290571999998,0.0,0.062,1.311,0.0,0.031
27300.0,0.0,615.4402499999999,615.4402499999999,18.463207499999996,0.0,0.06,1.3074999999999999,0.0,0.03
27360.0,0.0,612.1497599999998,612.1497599999998,18.364492799999994,0.0,0.06,1.3039999999999998,0.0,0.03
27420.0,0.0,608.8680899999999,608.8680899999999,18.266042699999996,0.0,0.06,1.3005,0.0,0.03
27480.0,0.0,605.5952399999999,605.5952399999999,18.167857199999997,0.0,0.06,1.297,0.0,0.03
27540.0,0.0,602.3312099999998,602.3312099999998,18.069936299999995,0.0,0.06,1.2934999999999999,0.0,0.03
27600.0,0.0,599.076,599.076,17.97228,0.0,0.06,1.29,0.0,0.03
27660.0,0.0,595.82961,595.82961,17.8748883,0.0,0.06,1.2865,0.0,0.03
27720.0,0.0,592.5920399999999,592.5920399999999,17.777761199999997,0.0,0.06,1.283,0.0,0.03
27780.0,0.0,589.3632899999999,589.3632899999999,17.680898699999997,0.0,0.06,1.2794999999999999,0.0,0.03
27840.0,0.0,586.14336,586.14336,17.5843008,0.0,0.06,1.276,0.0,0.03
27900.0,0.0,582.93225,582.93225,17.487967499999996,0.0,0.06,1.2725,0.0,0.03
27960.0,0.0,560.4056279999999,560.4056279999999,16.251763211999997,0.0,0.057999999999999996,1.269,0.0,0.028999999999999998
28020.0,0.0,538.1007239999999,538.1007239999999,15.066820271999998,0.0,0.056,1.2654999999999998,0.0,0.028
28080.0,0.0,516.016656,516.016656,13.932449712,0.0,0.054,1.262,0.0,0.027
28140.0,0.0,494.1525420000001,494.1525420000001,12.847966092000004,0.0,0.052000000000000005,1.2585,0.0,0.026000000000000002
28200.0,0.0,472.50749999999994,472.50749999999994,11.8126875,0.0,0.05,1.255,0.0,0.025
28260.0,0.0,469.8756750000001,469.8756750000001,11.746891875000003,0.0,0.05,1.2515,0.0,0.025
28320.0,0.0,467.25120000000004,467.25120000000004,11.681280000000001,0.0,0.05,1.248,0.0,0.025
28380.0,0.0,464.634075,464.634075,11.615851875,0.0,0.05,1.2445,0.0,0.025
28440.0,0.0,462.02430000000004,462.02430000000004,11.550607500000002,0.0,0.05,1.2409999999999999,0.0,0.025
28500.0,0.0,459.42187499999994,459.42187499999994,11.485546874999999,0.0,0.05,1.2374999999999998,0.0,0.025
28560.0,0.0,365.46144,365.46144,7.3092288,0.0,0.04,1.234,0.0,0.02
28620.0,0.0,272.54344499999996,272.54344499999996,4.088151674999999,0.0,0.03,1.2305,0.0,0.015
28680.0,0.0,180.66348000000002,180.66348000000002,1.8066348000000005,0.0,0.020000000000000004,1.2269999999999999,0.0,0.010000000000000002
28740.0,0.0,89.81713499999996,89.81713499999996,0.4490856749999996,0.0,0.009999999999999995,1.2235,0.0,0.0049999999999999975
28800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0
28860.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2165,0.0,0.0
28920.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213,0.0,0.0
28980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2095,0.0,0.0
29040.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206,0.0,0.0
29100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2025,0.0,0.0
29160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1989999999999998,0.0,0.0
29220.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1955,0.0,0.0
29280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0
29340.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1885,0.0,0.0
29400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1849999999999998,0.0,0.0
29460.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1814999999999998,0.0,0.0
29520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178,0.0,0.0
29580.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1744999999999999,0.0,0.0
29640.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1709999999999998,0.0,0.0
29700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675,0.0,0.0
29760.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,0.0,0.0
29820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1604999999999999,0.0,0.0
29880.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157,0.0,0.0
29940.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1535,0.0,0.0
30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0
30060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
